Fecha de notificación;Nombre departamento;ID de caso
19/01/2021 0:00;BARRANQUILLA;395
20/01/2021 0:00;BARRANQUILLA;603
21/01/2021 0:00;BARRANQUILLA;350
22/01/2021 0:00;BARRANQUILLA;274
23/01/2021 0:00;BARRANQUILLA;331
24/01/2021 0:00;BARRANQUILLA;163
25/01/2021 0:00;BARRANQUILLA;286
26/01/2021 0:00;BARRANQUILLA;223
27/01/2021 0:00;BARRANQUILLA;189
28/01/2021 0:00;BARRANQUILLA;183
29/01/2021 0:00;BARRANQUILLA;189
30/01/2021 0:00;BARRANQUILLA;206
31/01/2021 0:00;BARRANQUILLA;117
1/02/2021 0:00;BARRANQUILLA;192
2/02/2021 0:00;BARRANQUILLA;184
3/02/2021 0:00;BARRANQUILLA;162
4/02/2021 0:00;BARRANQUILLA;108
5/02/2021 0:00;BARRANQUILLA;117
6/02/2021 0:00;BARRANQUILLA;106
7/02/2021 0:00;BARRANQUILLA;67
8/02/2021 0:00;BARRANQUILLA;155
9/02/2021 0:00;BARRANQUILLA;236
10/02/2021 0:00;BARRANQUILLA;166
11/02/2021 0:00;BARRANQUILLA;225
12/02/2021 0:00;BARRANQUILLA;149
13/02/2021 0:00;BARRANQUILLA;147
14/02/2021 0:00;BARRANQUILLA;65
15/02/2021 0:00;BARRANQUILLA;158
16/02/2021 0:00;BARRANQUILLA;162
17/02/2021 0:00;BARRANQUILLA;108
18/02/2021 0:00;BARRANQUILLA;179
19/02/2021 0:00;BARRANQUILLA;118
20/02/2021 0:00;BARRANQUILLA;98
21/02/2021 0:00;BARRANQUILLA;45
22/02/2021 0:00;BARRANQUILLA;195
23/02/2021 0:00;BARRANQUILLA;253
24/02/2021 0:00;BARRANQUILLA;174
25/02/2021 0:00;BARRANQUILLA;199
26/02/2021 0:00;BARRANQUILLA;200
27/02/2021 0:00;BARRANQUILLA;282
28/02/2021 0:00;BARRANQUILLA;145
1/03/2021 0:00;BARRANQUILLA;281
2/03/2021 0:00;BARRANQUILLA;398
3/03/2021 0:00;BARRANQUILLA;439
4/03/2021 0:00;BARRANQUILLA;349
5/03/2021 0:00;BARRANQUILLA;273
6/03/2021 0:00;BARRANQUILLA;296
7/03/2021 0:00;BARRANQUILLA;460
8/03/2021 0:00;BARRANQUILLA;610
9/03/2021 0:00;BARRANQUILLA;689
10/03/2021 0:00;BARRANQUILLA;685
11/03/2021 0:00;BARRANQUILLA;646
12/03/2021 0:00;BARRANQUILLA;685
13/03/2021 0:00;BARRANQUILLA;792
14/03/2021 0:00;BARRANQUILLA;660
15/03/2021 0:00;BARRANQUILLA;1.43
16/03/2021 0:00;BARRANQUILLA;1.058
17/03/2021 0:00;BARRANQUILLA;939
18/03/2021 0:00;BARRANQUILLA;1.137
19/03/2021 0:00;BARRANQUILLA;1.449
20/03/2021 0:00;BARRANQUILLA;1.309
21/03/2021 0:00;BARRANQUILLA;2.028
22/03/2021 0:00;BARRANQUILLA;1.112
23/03/2021 0:00;BARRANQUILLA;1.624
24/03/2021 0:00;BARRANQUILLA;1.727
25/03/2021 0:00;BARRANQUILLA;2.057
26/03/2021 0:00;BARRANQUILLA;2.275
27/03/2021 0:00;BARRANQUILLA;2.825
28/03/2021 0:00;BARRANQUILLA;1.558
29/03/2021 0:00;BARRANQUILLA;2.134
30/03/2021 0:00;BARRANQUILLA;1.689
31/03/2021 0:00;BARRANQUILLA;1.545
1/04/2021 0:00;BARRANQUILLA;969
2/04/2021 0:00;BARRANQUILLA;683
3/04/2021 0:00;BARRANQUILLA;1.324
4/04/2021 0:00;BARRANQUILLA;928
5/04/2021 0:00;BARRANQUILLA;1.445
6/04/2021 0:00;BARRANQUILLA;1.888
7/04/2021 0:00;BARRANQUILLA;3.008
8/04/2021 0:00;BARRANQUILLA;2.304
9/04/2021 0:00;BARRANQUILLA;2.358
10/04/2021 0:00;BARRANQUILLA;1.915
11/04/2021 0:00;BARRANQUILLA;1.321
12/04/2021 0:00;BARRANQUILLA;2.717
13/04/2021 0:00;BARRANQUILLA;2.175
14/04/2021 0:00;BARRANQUILLA;1.371
15/04/2021 0:00;BARRANQUILLA;1.958
16/04/2021 0:00;BARRANQUILLA;1.897
17/04/2021 0:00;BARRANQUILLA;1.487
18/04/2021 0:00;BARRANQUILLA;1.153
19/04/2021 0:00;BARRANQUILLA;2.05
20/04/2021 0:00;BARRANQUILLA;2.175
21/04/2021 0:00;BARRANQUILLA;1.172
22/04/2021 0:00;BARRANQUILLA;1.576
23/04/2021 0:00;BARRANQUILLA;1.939
24/04/2021 0:00;BARRANQUILLA;1.316
25/04/2021 0:00;BARRANQUILLA;885
26/04/2021 0:00;BARRANQUILLA;1.381
27/04/2021 0:00;BARRANQUILLA;1.049
28/04/2021 0:00;BARRANQUILLA;1.077
29/04/2021 0:00;BARRANQUILLA;1.193
30/04/2021 0:00;BARRANQUILLA;826
1/05/2021 0:00;BARRANQUILLA;668
2/05/2021 0:00;BARRANQUILLA;400
3/05/2021 0:00;BARRANQUILLA;650
4/05/2021 0:00;BARRANQUILLA;1.167
5/05/2021 0:00;BARRANQUILLA;394
6/05/2021 0:00;BARRANQUILLA;1.126
7/05/2021 0:00;BARRANQUILLA;795
8/05/2021 0:00;BARRANQUILLA;570
9/05/2021 0:00;BARRANQUILLA;409
10/05/2021 0:00;BARRANQUILLA;1.051
11/05/2021 0:00;BARRANQUILLA;684
12/05/2021 0:00;BARRANQUILLA;393
13/05/2021 0:00;BARRANQUILLA;546
14/05/2021 0:00;BARRANQUILLA;735
15/05/2021 0:00;BARRANQUILLA;444
16/05/2021 0:00;BARRANQUILLA;431
17/05/2021 0:00;BARRANQUILLA;437
18/05/2021 0:00;BARRANQUILLA;529
19/05/2021 0:00;BARRANQUILLA;328
20/05/2021 0:00;BARRANQUILLA;448
21/05/2021 0:00;BARRANQUILLA;539
22/05/2021 0:00;BARRANQUILLA;431
23/05/2021 0:00;BARRANQUILLA;282
24/05/2021 0:00;BARRANQUILLA;462
25/05/2021 0:00;BARRANQUILLA;454
26/05/2021 0:00;BARRANQUILLA;345
27/05/2021 0:00;BARRANQUILLA;461
28/05/2021 0:00;BARRANQUILLA;315
29/05/2021 0:00;BARRANQUILLA;328
30/05/2021 0:00;BARRANQUILLA;298
31/05/2021 0:00;BARRANQUILLA;413
1/06/2021 0:00;BARRANQUILLA;390
2/06/2021 0:00;BARRANQUILLA;308
3/06/2021 0:00;BARRANQUILLA;354
4/06/2021 0:00;BARRANQUILLA;313
5/06/2021 0:00;BARRANQUILLA;297
6/06/2021 0:00;BARRANQUILLA;204
7/06/2021 0:00;BARRANQUILLA;245
8/06/2021 0:00;BARRANQUILLA;544
9/06/2021 0:00;BARRANQUILLA;258
10/06/2021 0:00;BARRANQUILLA;360
11/06/2021 0:00;BARRANQUILLA;250
12/06/2021 0:00;BARRANQUILLA;327
13/06/2021 0:00;BARRANQUILLA;208
14/06/2021 0:00;BARRANQUILLA;292
15/06/2021 0:00;BARRANQUILLA;436
16/06/2021 0:00;BARRANQUILLA;403
17/06/2021 0:00;BARRANQUILLA;395
18/06/2021 0:00;BARRANQUILLA;413
19/06/2021 0:00;BARRANQUILLA;371
20/06/2021 0:00;BARRANQUILLA;314
21/06/2021 0:00;BARRANQUILLA;508
22/06/2021 0:00;BARRANQUILLA;587
23/06/2021 0:00;BARRANQUILLA;348
24/06/2021 0:00;BARRANQUILLA;328
25/06/2021 0:00;BARRANQUILLA;368
26/06/2021 0:00;BARRANQUILLA;341
27/06/2021 0:00;BARRANQUILLA;194
28/06/2021 0:00;BARRANQUILLA;432
29/06/2021 0:00;BARRANQUILLA;442
30/06/2021 0:00;BARRANQUILLA;339
1/07/2021 0:00;BARRANQUILLA;423
2/07/2021 0:00;BARRANQUILLA;326
3/07/2021 0:00;BARRANQUILLA;312
4/07/2021 0:00;BARRANQUILLA;215
5/07/2021 0:00;BARRANQUILLA;250
6/07/2021 0:00;BARRANQUILLA;464
7/07/2021 0:00;BARRANQUILLA;311
8/07/2021 0:00;BARRANQUILLA;341
9/07/2021 0:00;BARRANQUILLA;356
10/07/2021 0:00;BARRANQUILLA;247
11/07/2021 0:00;BARRANQUILLA;208
12/07/2021 0:00;BARRANQUILLA;369
13/07/2021 0:00;BARRANQUILLA;296
14/07/2021 0:00;BARRANQUILLA;296
15/07/2021 0:00;BARRANQUILLA;231
16/07/2021 0:00;BARRANQUILLA;249
17/07/2021 0:00;BARRANQUILLA;111
18/07/2021 0:00;BARRANQUILLA;48
19/07/2021 0:00;BARRANQUILLA;91
20/07/2021 0:00;BARRANQUILLA;12
21/07/2021 0:00;BARRANQUILLA;1
2/03/2020 0:00;BOGOTA;1
8/03/2020 0:00;BOGOTA;1
9/03/2020 0:00;BOGOTA;1
11/03/2020 0:00;BOGOTA;5
12/03/2020 0:00;BOGOTA;5
13/03/2020 0:00;BOGOTA;7
14/03/2020 0:00;BOGOTA;6
15/03/2020 0:00;BOGOTA;5
16/03/2020 0:00;BOGOTA;9
17/03/2020 0:00;BOGOTA;15
18/03/2020 0:00;BOGOTA;15
19/03/2020 0:00;BOGOTA;20
20/03/2020 0:00;BOGOTA;29
21/03/2020 0:00;BOGOTA;30
22/03/2020 0:00;BOGOTA;28
23/03/2020 0:00;BOGOTA;57
24/03/2020 0:00;BOGOTA;73
25/03/2020 0:00;BOGOTA;55
26/03/2020 0:00;BOGOTA;71
27/03/2020 0:00;BOGOTA;71
28/03/2020 0:00;BOGOTA;55
29/03/2020 0:00;BOGOTA;92
30/03/2020 0:00;BOGOTA;94
31/03/2020 0:00;BOGOTA;89
1/04/2020 0:00;BOGOTA;113
2/04/2020 0:00;BOGOTA;79
3/04/2020 0:00;BOGOTA;71
4/04/2020 0:00;BOGOTA;74
5/04/2020 0:00;BOGOTA;52
6/04/2020 0:00;BOGOTA;76
7/04/2020 0:00;BOGOTA;79
8/04/2020 0:00;BOGOTA;64
9/04/2020 0:00;BOGOTA;52
10/04/2020 0:00;BOGOTA;55
11/04/2020 0:00;BOGOTA;116
12/04/2020 0:00;BOGOTA;77
13/04/2020 0:00;BOGOTA;81
14/04/2020 0:00;BOGOTA;57
15/04/2020 0:00;BOGOTA;65
16/04/2020 0:00;BOGOTA;122
17/04/2020 0:00;BOGOTA;69
18/04/2020 0:00;BOGOTA;83
19/04/2020 0:00;BOGOTA;100
20/04/2020 0:00;BOGOTA;95
21/04/2020 0:00;BOGOTA;76
22/04/2020 0:00;BOGOTA;92
23/04/2020 0:00;BOGOTA;158
24/04/2020 0:00;BOGOTA;93
25/04/2020 0:00;BOGOTA;77
26/04/2020 0:00;BOGOTA;72
27/04/2020 0:00;BOGOTA;133
28/04/2020 0:00;BOGOTA;109
29/04/2020 0:00;BOGOTA;149
30/04/2020 0:00;BOGOTA;135
1/05/2020 0:00;BOGOTA;129
2/05/2020 0:00;BOGOTA;104
3/05/2020 0:00;BOGOTA;88
4/05/2020 0:00;BOGOTA;110
5/05/2020 0:00;BOGOTA;144
6/05/2020 0:00;BOGOTA;171
7/05/2020 0:00;BOGOTA;160
8/05/2020 0:00;BOGOTA;196
9/05/2020 0:00;BOGOTA;209
10/05/2020 0:00;BOGOTA;151
11/05/2020 0:00;BOGOTA;178
12/05/2020 0:00;BOGOTA;223
13/05/2020 0:00;BOGOTA;285
14/05/2020 0:00;BOGOTA;226
15/05/2020 0:00;BOGOTA;235
16/05/2020 0:00;BOGOTA;215
17/05/2020 0:00;BOGOTA;263
18/05/2020 0:00;BOGOTA;383
19/05/2020 0:00;BOGOTA;429
20/05/2020 0:00;BOGOTA;387
21/05/2020 0:00;BOGOTA;267
22/05/2020 0:00;BOGOTA;398
23/05/2020 0:00;BOGOTA;327
24/05/2020 0:00;BOGOTA;290
25/05/2020 0:00;BOGOTA;364
26/05/2020 0:00;BOGOTA;440
27/05/2020 0:00;BOGOTA;380
28/05/2020 0:00;BOGOTA;366
29/05/2020 0:00;BOGOTA;419
30/05/2020 0:00;BOGOTA;358
31/05/2020 0:00;BOGOTA;370
1/06/2020 0:00;BOGOTA;488
2/06/2020 0:00;BOGOTA;463
3/06/2020 0:00;BOGOTA;423
4/06/2020 0:00;BOGOTA;481
5/06/2020 0:00;BOGOTA;588
6/06/2020 0:00;BOGOTA;561
7/06/2020 0:00;BOGOTA;492
8/06/2020 0:00;BOGOTA;641
9/06/2020 0:00;BOGOTA;593
10/06/2020 0:00;BOGOTA;891
11/06/2020 0:00;BOGOTA;955
12/06/2020 0:00;BOGOTA;854
13/06/2020 0:00;BOGOTA;618
14/06/2020 0:00;BOGOTA;536
15/06/2020 0:00;BOGOTA;597
16/06/2020 0:00;BOGOTA;981
17/06/2020 0:00;BOGOTA;1.228
18/06/2020 0:00;BOGOTA;1.227
19/06/2020 0:00;BOGOTA;1.21
20/06/2020 0:00;BOGOTA;979
21/06/2020 0:00;BOGOTA;1.043
22/06/2020 0:00;BOGOTA;1.013
23/06/2020 0:00;BOGOTA;1.287
24/06/2020 0:00;BOGOTA;1.538
25/06/2020 0:00;BOGOTA;1.663
26/06/2020 0:00;BOGOTA;1.685
27/06/2020 0:00;BOGOTA;1.903
28/06/2020 0:00;BOGOTA;1.405
29/06/2020 0:00;BOGOTA;1.439
30/06/2020 0:00;BOGOTA;2.009
1/07/2020 0:00;BOGOTA;2.171
2/07/2020 0:00;BOGOTA;2.335
3/07/2020 0:00;BOGOTA;2.338
4/07/2020 0:00;BOGOTA;2.162
5/07/2020 0:00;BOGOTA;1.486
6/07/2020 0:00;BOGOTA;2.452
7/07/2020 0:00;BOGOTA;2.304
8/07/2020 0:00;BOGOTA;2.485
9/07/2020 0:00;BOGOTA;2.201
10/07/2020 0:00;BOGOTA;2.48
11/07/2020 0:00;BOGOTA;1.973
12/07/2020 0:00;BOGOTA;1.966
13/07/2020 0:00;BOGOTA;2.969
14/07/2020 0:00;BOGOTA;3.239
15/07/2020 0:00;BOGOTA;3.037
16/07/2020 0:00;BOGOTA;3.1
17/07/2020 0:00;BOGOTA;3.482
18/07/2020 0:00;BOGOTA;3.506
19/07/2020 0:00;BOGOTA;2.866
20/07/2020 0:00;BOGOTA;2.54
21/07/2020 0:00;BOGOTA;3.971
22/07/2020 0:00;BOGOTA;3.926
23/07/2020 0:00;BOGOTA;3.579
24/07/2020 0:00;BOGOTA;3.773
25/07/2020 0:00;BOGOTA;3.057
26/07/2020 0:00;BOGOTA;2.389
27/07/2020 0:00;BOGOTA;4.235
28/07/2020 0:00;BOGOTA;3.809
29/07/2020 0:00;BOGOTA;4.158
30/07/2020 0:00;BOGOTA;3.619
31/07/2020 0:00;BOGOTA;3.507
1/08/2020 0:00;BOGOTA;3.131
2/08/2020 0:00;BOGOTA;2.558
3/08/2020 0:00;BOGOTA;3.549
4/08/2020 0:00;BOGOTA;3.545
5/08/2020 0:00;BOGOTA;3.795
6/08/2020 0:00;BOGOTA;3.722
7/08/2020 0:00;BOGOTA;2.583
8/08/2020 0:00;BOGOTA;2.898
9/08/2020 0:00;BOGOTA;2.197
10/08/2020 0:00;BOGOTA;3.371
11/08/2020 0:00;BOGOTA;3.466
12/08/2020 0:00;BOGOTA;3.916
13/08/2020 0:00;BOGOTA;3.73
14/08/2020 0:00;BOGOTA;3.524
15/08/2020 0:00;BOGOTA;2.679
16/08/2020 0:00;BOGOTA;1.976
17/08/2020 0:00;BOGOTA;1.934
18/08/2020 0:00;BOGOTA;3.111
19/08/2020 0:00;BOGOTA;3.266
20/08/2020 0:00;BOGOTA;2.75
21/08/2020 0:00;BOGOTA;2.643
22/08/2020 0:00;BOGOTA;1.886
23/08/2020 0:00;BOGOTA;1.261
24/08/2020 0:00;BOGOTA;1.968
25/08/2020 0:00;BOGOTA;2.509
26/08/2020 0:00;BOGOTA;6.642
27/08/2020 0:00;BOGOTA;2.281
28/08/2020 0:00;BOGOTA;2.205
29/08/2020 0:00;BOGOTA;1.962
30/08/2020 0:00;BOGOTA;1.537
31/08/2020 0:00;BOGOTA;2.371
1/09/2020 0:00;BOGOTA;2.527
2/09/2020 0:00;BOGOTA;2.46
3/09/2020 0:00;BOGOTA;2.316
4/09/2020 0:00;BOGOTA;2.501
5/09/2020 0:00;BOGOTA;1.715
6/09/2020 0:00;BOGOTA;1.264
7/09/2020 0:00;BOGOTA;1.995
8/09/2020 0:00;BOGOTA;2.04
9/09/2020 0:00;BOGOTA;2.028
10/09/2020 0:00;BOGOTA;2.052
11/09/2020 0:00;BOGOTA;1.818
12/09/2020 0:00;BOGOTA;1.435
13/09/2020 0:00;BOGOTA;961
14/09/2020 0:00;BOGOTA;1.733
15/09/2020 0:00;BOGOTA;1.813
16/09/2020 0:00;BOGOTA;2.127
17/09/2020 0:00;BOGOTA;1.716
18/09/2020 0:00;BOGOTA;2.107
19/09/2020 0:00;BOGOTA;1.459
20/09/2020 0:00;BOGOTA;840
21/09/2020 0:00;BOGOTA;1.508
22/09/2020 0:00;BOGOTA;1.248
23/09/2020 0:00;BOGOTA;1.488
24/09/2020 0:00;BOGOTA;1.944
25/09/2020 0:00;BOGOTA;2.91
26/09/2020 0:00;BOGOTA;1.352
27/09/2020 0:00;BOGOTA;970
28/09/2020 0:00;BOGOTA;1.902
29/09/2020 0:00;BOGOTA;1.893
30/09/2020 0:00;BOGOTA;1.951
1/10/2020 0:00;BOGOTA;2.033
2/10/2020 0:00;BOGOTA;2.223
3/10/2020 0:00;BOGOTA;1.68
4/10/2020 0:00;BOGOTA;810
5/10/2020 0:00;BOGOTA;1.89
6/10/2020 0:00;BOGOTA;2.029
7/10/2020 0:00;BOGOTA;1.795
8/10/2020 0:00;BOGOTA;1.805
9/10/2020 0:00;BOGOTA;1.593
10/10/2020 0:00;BOGOTA;1.348
11/10/2020 0:00;BOGOTA;855
12/10/2020 0:00;BOGOTA;826
13/10/2020 0:00;BOGOTA;1.6
14/10/2020 0:00;BOGOTA;1.914
15/10/2020 0:00;BOGOTA;1.905
16/10/2020 0:00;BOGOTA;1.758
17/10/2020 0:00;BOGOTA;1.537
18/10/2020 0:00;BOGOTA;1.12
19/10/2020 0:00;BOGOTA;2.094
20/10/2020 0:00;BOGOTA;2.186
21/10/2020 0:00;BOGOTA;2
22/10/2020 0:00;BOGOTA;2.276
23/10/2020 0:00;BOGOTA;1.96
24/10/2020 0:00;BOGOTA;1.58
25/10/2020 0:00;BOGOTA;912
26/10/2020 0:00;BOGOTA;2.168
27/10/2020 0:00;BOGOTA;2.271
28/10/2020 0:00;BOGOTA;2.184
29/10/2020 0:00;BOGOTA;2.159
30/10/2020 0:00;BOGOTA;2.233
31/10/2020 0:00;BOGOTA;1.814
1/11/2020 0:00;BOGOTA;1.134
2/11/2020 0:00;BOGOTA;1.094
3/11/2020 0:00;BOGOTA;2.047
4/11/2020 0:00;BOGOTA;1.792
5/11/2020 0:00;BOGOTA;1.818
6/11/2020 0:00;BOGOTA;1.872
7/11/2020 0:00;BOGOTA;1.851
8/11/2020 0:00;BOGOTA;969
9/11/2020 0:00;BOGOTA;1.877
10/11/2020 0:00;BOGOTA;1.699
11/11/2020 0:00;BOGOTA;1.761
12/11/2020 0:00;BOGOTA;2.131
13/11/2020 0:00;BOGOTA;2.085
14/11/2020 0:00;BOGOTA;1.291
15/11/2020 0:00;BOGOTA;969
16/11/2020 0:00;BOGOTA;1.357
17/11/2020 0:00;BOGOTA;1.576
18/11/2020 0:00;BOGOTA;1.652
19/11/2020 0:00;BOGOTA;2.18
20/11/2020 0:00;BOGOTA;1.454
21/11/2020 0:00;BOGOTA;2.214
22/11/2020 0:00;BOGOTA;2.012
23/11/2020 0:00;BOGOTA;3.071
24/11/2020 0:00;BOGOTA;2.378
25/11/2020 0:00;BOGOTA;2.537
26/11/2020 0:00;BOGOTA;2.557
27/11/2020 0:00;BOGOTA;2.356
28/11/2020 0:00;BOGOTA;1.935
29/11/2020 0:00;BOGOTA;1.32
30/11/2020 0:00;BOGOTA;2.482
1/12/2020 0:00;BOGOTA;1.975
2/12/2020 0:00;BOGOTA;2.516
3/12/2020 0:00;BOGOTA;2.61
4/12/2020 0:00;BOGOTA;3.542
5/12/2020 0:00;BOGOTA;2.471
6/12/2020 0:00;BOGOTA;1.32
7/12/2020 0:00;BOGOTA;3.078
8/12/2020 0:00;BOGOTA;1.394
9/12/2020 0:00;BOGOTA;3.221
10/12/2020 0:00;BOGOTA;3.563
11/12/2020 0:00;BOGOTA;3.198
12/12/2020 0:00;BOGOTA;2.992
13/12/2020 0:00;BOGOTA;1.767
14/12/2020 0:00;BOGOTA;3.948
15/12/2020 0:00;BOGOTA;4.647
16/12/2020 0:00;BOGOTA;4.094
17/12/2020 0:00;BOGOTA;4.04
18/12/2020 0:00;BOGOTA;4.15
19/12/2020 0:00;BOGOTA;3.751
20/12/2020 0:00;BOGOTA;3.144
21/12/2020 0:00;BOGOTA;4.987
22/12/2020 0:00;BOGOTA;4.881
23/12/2020 0:00;BOGOTA;4.62
24/12/2020 0:00;BOGOTA;3.747
25/12/2020 0:00;BOGOTA;1.59
26/12/2020 0:00;BOGOTA;3.899
27/12/2020 0:00;BOGOTA;2.73
28/12/2020 0:00;BOGOTA;6.093
29/12/2020 0:00;BOGOTA;5.817
30/12/2020 0:00;BOGOTA;8.434
31/12/2020 0:00;BOGOTA;4.337
1/01/2021 0:00;BOGOTA;1.575
2/01/2021 0:00;BOGOTA;4.023
3/01/2021 0:00;BOGOTA;2.999
4/01/2021 0:00;BOGOTA;6.779
5/01/2021 0:00;BOGOTA;7.015
6/01/2021 0:00;BOGOTA;6.462
7/01/2021 0:00;BOGOTA;6.579
8/01/2021 0:00;BOGOTA;6.076
9/01/2021 0:00;BOGOTA;5.284
10/01/2021 0:00;BOGOTA;3.866
11/01/2021 0:00;BOGOTA;4.047
12/01/2021 0:00;BOGOTA;6.751
13/01/2021 0:00;BOGOTA;5.954
14/01/2021 0:00;BOGOTA;5.816
15/01/2021 0:00;BOGOTA;5.215
16/01/2021 0:00;BOGOTA;4.082
17/01/2021 0:00;BOGOTA;2.232
18/01/2021 0:00;BOGOTA;4.614
19/01/2021 0:00;BOGOTA;4.484
20/01/2021 0:00;BOGOTA;8.404
21/01/2021 0:00;BOGOTA;3.481
22/01/2021 0:00;BOGOTA;3.694
23/01/2021 0:00;BOGOTA;2.405
24/01/2021 0:00;BOGOTA;2.438
25/01/2021 0:00;BOGOTA;3.429
26/01/2021 0:00;BOGOTA;3.121
27/01/2021 0:00;BOGOTA;3.024
28/01/2021 0:00;BOGOTA;2.625
29/01/2021 0:00;BOGOTA;2.232
30/01/2021 0:00;BOGOTA;1.941
31/01/2021 0:00;BOGOTA;1.454
1/02/2021 0:00;BOGOTA;2.292
2/02/2021 0:00;BOGOTA;1.823
3/02/2021 0:00;BOGOTA;1.899
4/02/2021 0:00;BOGOTA;1.554
5/02/2021 0:00;BOGOTA;1.537
6/02/2021 0:00;BOGOTA;1.329
7/02/2021 0:00;BOGOTA;1.232
8/02/2021 0:00;BOGOTA;1.578
9/02/2021 0:00;BOGOTA;1.356
10/02/2021 0:00;BOGOTA;1.346
11/02/2021 0:00;BOGOTA;1.478
12/02/2021 0:00;BOGOTA;1.306
13/02/2021 0:00;BOGOTA;1.11
14/02/2021 0:00;BOGOTA;590
15/02/2021 0:00;BOGOTA;1.245
16/02/2021 0:00;BOGOTA;1.212
17/02/2021 0:00;BOGOTA;872
18/02/2021 0:00;BOGOTA;1.114
19/02/2021 0:00;BOGOTA;954
20/02/2021 0:00;BOGOTA;856
21/02/2021 0:00;BOGOTA;447
22/02/2021 0:00;BOGOTA;921
23/02/2021 0:00;BOGOTA;1.008
24/02/2021 0:00;BOGOTA;989
25/02/2021 0:00;BOGOTA;1.016
26/02/2021 0:00;BOGOTA;941
27/02/2021 0:00;BOGOTA;952
28/02/2021 0:00;BOGOTA;569
1/03/2021 0:00;BOGOTA;859
2/03/2021 0:00;BOGOTA;791
3/03/2021 0:00;BOGOTA;800
4/03/2021 0:00;BOGOTA;819
5/03/2021 0:00;BOGOTA;733
6/03/2021 0:00;BOGOTA;747
7/03/2021 0:00;BOGOTA;390
8/03/2021 0:00;BOGOTA;793
9/03/2021 0:00;BOGOTA;812
10/03/2021 0:00;BOGOTA;714
11/03/2021 0:00;BOGOTA;841
12/03/2021 0:00;BOGOTA;654
13/03/2021 0:00;BOGOTA;684
14/03/2021 0:00;BOGOTA;475
15/03/2021 0:00;BOGOTA;864
16/03/2021 0:00;BOGOTA;964
17/03/2021 0:00;BOGOTA;925
18/03/2021 0:00;BOGOTA;976
19/03/2021 0:00;BOGOTA;1.043
20/03/2021 0:00;BOGOTA;986
21/03/2021 0:00;BOGOTA;560
22/03/2021 0:00;BOGOTA;691
23/03/2021 0:00;BOGOTA;1.403
24/03/2021 0:00;BOGOTA;1.369
25/03/2021 0:00;BOGOTA;1.524
26/03/2021 0:00;BOGOTA;1.698
27/03/2021 0:00;BOGOTA;1.431
28/03/2021 0:00;BOGOTA;882
29/03/2021 0:00;BOGOTA;1.935
30/03/2021 0:00;BOGOTA;1.846
31/03/2021 0:00;BOGOTA;1.875
1/04/2021 0:00;BOGOTA;949
2/04/2021 0:00;BOGOTA;1.022
3/04/2021 0:00;BOGOTA;2.096
4/04/2021 0:00;BOGOTA;1.852
5/04/2021 0:00;BOGOTA;2.637
6/04/2021 0:00;BOGOTA;3.584
7/04/2021 0:00;BOGOTA;3.063
8/04/2021 0:00;BOGOTA;3.24
9/04/2021 0:00;BOGOTA;3.958
10/04/2021 0:00;BOGOTA;3.103
11/04/2021 0:00;BOGOTA;2.805
12/04/2021 0:00;BOGOTA;3.619
13/04/2021 0:00;BOGOTA;3.82
14/04/2021 0:00;BOGOTA;4.458
15/04/2021 0:00;BOGOTA;4.42
16/04/2021 0:00;BOGOTA;6.111
17/04/2021 0:00;BOGOTA;5.543
18/04/2021 0:00;BOGOTA;3.272
19/04/2021 0:00;BOGOTA;5.45
20/04/2021 0:00;BOGOTA;4.638
21/04/2021 0:00;BOGOTA;4.788
22/04/2021 0:00;BOGOTA;4.779
23/04/2021 0:00;BOGOTA;4.538
24/04/2021 0:00;BOGOTA;4.562
25/04/2021 0:00;BOGOTA;3.424
26/04/2021 0:00;BOGOTA;5.441
27/04/2021 0:00;BOGOTA;5.141
28/04/2021 0:00;BOGOTA;4.252
29/04/2021 0:00;BOGOTA;6.017
30/04/2021 0:00;BOGOTA;5.878
1/05/2021 0:00;BOGOTA;3.625
2/05/2021 0:00;BOGOTA;3.33
3/05/2021 0:00;BOGOTA;5.459
4/05/2021 0:00;BOGOTA;5.314
5/05/2021 0:00;BOGOTA;3.139
6/05/2021 0:00;BOGOTA;5.246
7/05/2021 0:00;BOGOTA;5.961
8/05/2021 0:00;BOGOTA;4.836
9/05/2021 0:00;BOGOTA;3.75
10/05/2021 0:00;BOGOTA;5.113
11/05/2021 0:00;BOGOTA;5.736
12/05/2021 0:00;BOGOTA;5.726
13/05/2021 0:00;BOGOTA;6.132
14/05/2021 0:00;BOGOTA;6.178
15/05/2021 0:00;BOGOTA;5.521
16/05/2021 0:00;BOGOTA;4.061
17/05/2021 0:00;BOGOTA;4.287
18/05/2021 0:00;BOGOTA;6.965
19/05/2021 0:00;BOGOTA;7.125
20/05/2021 0:00;BOGOTA;8.011
21/05/2021 0:00;BOGOTA;8.716
22/05/2021 0:00;BOGOTA;7.827
23/05/2021 0:00;BOGOTA;5.476
24/05/2021 0:00;BOGOTA;9.182
25/05/2021 0:00;BOGOTA;9.319
26/05/2021 0:00;BOGOTA;9.095
27/05/2021 0:00;BOGOTA;10.345
28/05/2021 0:00;BOGOTA;9.588
29/05/2021 0:00;BOGOTA;8.295
30/05/2021 0:00;BOGOTA;6.408
31/05/2021 0:00;BOGOTA;10.717
1/06/2021 0:00;BOGOTA;10.418
2/06/2021 0:00;BOGOTA;10.835
